event_id,timestamp,attack_technique,attack_category,target_system,success_status
7853,7853,2023-11-30 23:09:46,192.168.68.138,10.0.195.193,HTTPS,22,705
7854,7854,2023-03-03 09:26:30,192.168.159.100,10.0.158.122,HTTPS,21,2225
7855,7855,2023-07-02 19:47:36,192.168.150.84,10.0.56.91,SSH,80,3143
7856,7856,2023-01-18 00:16:13,192.168.28.105,10.0.241.152,FTP,21,344
7857,7857,2023-07-30 02:41:44,192.168.47.233,10.0.50.178,SSH,3306,4988
7858,7858,2023-09-14 22:33:55,192.168.127.251,10.0.113.3,FTP,22,1968
7859,7859,2023-01-11 03:32:21,192.168.16.11,10.0.248.125,UDP,80,739
7860,7860,2023-11-24 16:50:18,192.168.116.171,10.0.73.148,UDP,3306,2525
7861,7861,2023-04-20 08:21:14,192.168.79.17,10.0.167.55,TCP,443,2771
7862,7862,2023-12-26 15:55:27,192.168.95.224,10.0.70.39,HTTP,3306,896
7863,7863,2023-02-19 23:43:51,192.168.179.194,10.0.143.21,HTTP,21,799
7864,7864,2023-02-26 12:38:34,192.168.102.7,10.0.145.244,HTTP,3389,1646
7865,7865,2023-12-26 19:53:26,192.168.62.194,10.0.68.179,FTP,21,1934
7866,7866,2023-05-30 00:16:51,192.168.144.131,10.0.97.200,UDP,443,785
7867,7867,2023-09-02 03:43:12,192.168.137.128,10.0.250.254,HTTP,3306,473
7868,7868,2023-03-09 16:20:26,192.168.155.242,10.0.201.131,UDP,443,870
7869,7869,2023-04-27 12:32:52,192.168.150.204,10.0.211.251,TCP,80,3309
7870,7870,2023-11-24 12:33:51,192.168.49.7,10.0.171.21,FTP,3389,2716
7871,7871,2023-10-15 08:32:14,192.168.87.193,10.0.198.14,SSH,3389,4212
7872,7872,2023-09-26 15:17:23,192.168.167.109,10.0.55.130,HTTPS,80,3196
7873,7873,2023-02-03 20:46:40,192.168.180.38,10.0.141.212,HTTP,21,979
7874,7874,2023-04-11 23:12:28,192.168.127.75,10.0.58.176,TCP,443,105
7875,7875,2023-07-31 23:09:11,192.168.80.105,10.0.86.240,TCP,21,3492
7876,7876,2023-08-03 16:51:50,192.168.1.144,10.0.134.6,HTTPS,443,2364
7877,7877,2023-11-14 23:23:01,192.168.84.194,10.0.195.69,HTTP,80,1412
7878,7878,2023-02-18 10:57:12,192.168.40.173,10.0.94.90,FTP,443,1405
7879,7879,2023-01-14 14:49:28,192.168.182.205,10.0.198.26,UDP,3306,3630
7880,7880,2023-04-24 14:08:11,192.168.50.175,10.0.200.71,SSH,22,2256
7881,7881,2023-05-10 02:14:45,192.168.15.140,10.0.66.155,FTP,21,4598
7882,7882,2023-12-16 05:39:48,192.168.194.50,10.0.250.236,TCP,3389,3656
7883,7883,2023-06-13 13:05:41,192.168.36.61,10.0.3.251,HTTPS,80,4909
7884,7884,2023-08-16 06:01:29,192.168.16.200,10.0.124.101,UDP,443,898
7885,7885,2023-08-30 10:37:28,192.168.106.48,10.0.156.183,HTTPS,80,4706
7886,7886,2023-08-24 05:20:21,192.168.117.163,10.0.228.122,HTTPS,443,1134
7887,7887,2023-12-06 09:19:32,192.168.53.120,10.0.250.132,SSH,3389,1877
7888,7888,2023-04-16 06:34:37,192.168.229.237,10.0.91.192,SSH,3306,2644
7889,7889,2023-09-07 20:36:18,192.168.157.132,10.0.45.142,UDP,443,1064
7890,7890,2023-09-17 10:57:32,192.168.194.232,10.0.129.139,HTTP,3389,4048
7891,7891,2023-10-27 02:13:51,192.168.251.55,10.0.92.166,UDP,21,397
7892,7892,2023-06-06 15:57:01,192.168.112.146,10.0.222.16,HTTP,80,3538
7893,7893,2023-12-18 10:41:00,192.168.53.84,10.0.159.51,FTP,80,2677
7894,7894,2023-04-30 12:32:44,192.168.20.212,10.0.228.23,TCP,80,797
7895,7895,2023-08-08 12:27:05,192.168.98.47,10.0.139.221,FTP,21,4728
7896,7896,2023-01-26 00:58:41,192.168.24.84,10.0.31.208,HTTP,21,165
7897,7897,2023-09-11 19:06:12,192.168.80.111,10.0.124.208,UDP,80,3528
7898,7898,2023-08-27 16:04:24,192.168.24.196,10.0.105.1,FTP,3306,3185
7899,7899,2023-01-17 11:43:15,192.168.187.189,10.0.150.51,FTP,22,3489
7900,7900,2023-07-14 12:13:14,192.168.100.70,10.0.11.44,UDP,3306,3257
7901,7901,2023-06-14 02:38:33,192.168.224.150,10.0.189.12,HTTP,22,1518
7902,7902,2023-06-16 23:01:26,192.168.1.246,10.0.69.214,HTTP,3306,1811
7903,7903,2023-05-25 07:32:45,192.168.153.248,10.0.68.6,HTTP,3389,2329
7904,7904,2023-11-02 11:27:32,192.168.91.226,10.0.88.195,UDP,3306,3387
7905,7905,2023-09-25 16:09:54,192.168.5.111,10.0.42.181,HTTPS,3306,3461
7906,7906,2023-10-01 06:49:28,192.168.79.171,10.0.27.121,HTTPS,443,4418
7907,7907,2023-07-15 22:44:19,192.168.246.169,10.0.68.40,FTP,3389,3033
7908,7908,2023-04-04 21:49:01,192.168.42.155,10.0.76.211,TCP,443,4982
7909,7909,2023-04-13 03:03:18,192.168.187.128,10.0.223.163,TCP,80,1713
7910,7910,2023-04-16 17:38:01,192.168.144.87,10.0.68.16,TCP,22,674
7911,7911,2023-03-07 03:18:30,192.168.146.255,10.0.207.79,HTTPS,3389,458
7912,7912,2023-05-11 15:13:02,192.168.221.135,10.0.236.28,UDP,3306,1552
7913,7913,2023-07-06 09:21:53,192.168.184.140,10.0.125.201,SSH,3389,4237
7914,7914,2023-12-09 13:20:39,192.168.102.213,10.0.62.79,UDP,21,3734
7915,7915,2023-01-19 09:27:32,192.168.70.126,10.0.110.1,UDP,21,2690
7916,7916,2023-04-29 05:09:53,192.168.125.221,10.0.17.99,UDP,80,1289
7917,7917,2023-11-13 12:11:45,192.168.2.192,10.0.78.200,TCP,80,641
7918,7918,2023-09-11 06:25:01,192.168.41.229,10.0.208.182,UDP,3389,3864
7919,7919,2023-05-04 11:45:01,192.168.73.153,10.0.173.180,FTP,3389,822
7920,7920,2023-08-24 14:41:09,192.168.32.69,10.0.162.13,HTTPS,443,4602
7921,7921,2023-06-22 19:01:51,192.168.51.72,10.0.5.41,TCP,22,4468
7922,7922,2023-07-26 03:27:58,192.168.112.180,10.0.233.142,FTP,80,4708
7923,7923,2023-10-20 03:36:38,192.168.87.170,10.0.42.30,HTTPS,443,4311
7924,7924,2023-05-29 02:39:08,192.168.55.229,10.0.245.45,FTP,443,4671
7925,7925,2023-06-24 04:35:56,192.168.248.255,10.0.128.43,HTTP,21,1558
7926,7926,2023-09-18 14:25:56,192.168.248.13,10.0.61.122,HTTPS,3389,581
7927,7927,2023-04-23 20:27:34,192.168.29.161,10.0.2.177,HTTP,80,2522
7928,7928,2023-08-29 11:11:10,192.168.110.179,10.0.135.145,SSH,22,620
7929,7929,2023-10-06 01:17:29,192.168.117.125,10.0.25.160,UDP,22,2902
7930,7930,2023-12-31 04:47:08,192.168.254.230,10.0.113.159,SSH,443,2316
7931,7931,2023-08-12 15:18:59,192.168.119.91,10.0.86.117,TCP,80,1774
7932,7932,2023-11-13 09:22:27,192.168.220.251,10.0.183.205,FTP,3389,4986
7933,7933,2023-11-08 01:26:31,192.168.2.61,10.0.215.209,UDP,3389,3603
7934,7934,2023-09-12 01:12:27,192.168.9.116,10.0.93.217,UDP,443,1602
7935,7935,2023-12-13 21:07:12,192.168.92.249,10.0.138.36,SSH,3389,2832
7936,7936,2023-02-13 04:47:54,192.168.172.46,10.0.66.207,HTTPS,443,4432
7937,7937,2023-12-03 01:40:20,192.168.180.143,10.0.234.250,UDP,3389,638
7938,7938,2023-10-01 12:37:16,192.168.149.153,10.0.249.104,HTTPS,80,2228
7939,7939,2023-05-31 19:27:42,192.168.26.46,10.0.110.205,SSH,443,154
7940,7940,2023-11-07 12:14:10,192.168.65.195,10.0.76.164,UDP,443,2869
7941,7941,2023-10-28 00:19:14,192.168.26.209,10.0.114.115,UDP,80,828
7942,7942,2023-10-24 05:43:23,192.168.108.87,10.0.4.72,TCP,21,327
7943,7943,2023-11-04 11:31:34,192.168.187.171,10.0.186.27,FTP,3389,1546
7944,7944,2023-08-19 15:48:11,192.168.248.149,10.0.97.30,HTTP,80,3234
7945,7945,2023-12-03 00:35:49,192.168.10.200,10.0.130.213,HTTP,3389,3521
7946,7946,2023-11-07 14:25:45,192.168.189.127,10.0.85.113,UDP,3306,2258
7947,7947,2023-04-26 23:35:54,192.168.49.249,10.0.48.189,HTTPS,443,804
7948,7948,2023-06-29 10:17:29,192.168.54.243,10.0.102.10,UDP,21,2651
7949,7949,2023-03-10 14:31:24,192.168.208.225,10.0.246.8,FTP,443,1138
7950,7950,2023-11-01 17:04:13,192.168.150.25,10.0.119.89,SSH,80,3068
7951,7951,2023-05-03 17:57:40,192.168.184.151,10.0.71.181,HTTP,21,1006
7952,7952,2023-04-24 09:49:24,192.168.23.241,10.0.19.168,SSH,22,4446
7953,7953,2023-01-12 12:39:06,192.168.183.133,10.0.69.124,UDP,22,1907
7954,7954,2023-10-14 15:51:34,192.168.198.254,10.0.33.186,SSH,443,3397
7955,7955,2023-03-08 12:26:47,192.168.235.4,10.0.96.55,HTTPS,443,3020
7956,7956,2023-01-02 08:56:32,192.168.99.248,10.0.96.169,HTTP,443,2463
7957,7957,2023-07-17 16:55:55,192.168.199.165,10.0.183.187,UDP,21,4057
7958,7958,2023-06-14 09:53:47,192.168.166.182,10.0.150.180,UDP,3389,2586
7959,7959,2023-10-10 15:03:55,192.168.112.237,10.0.127.199,SSH,443,2843
7960,7960,2023-12-06 20:17:17,192.168.181.129,10.0.14.153,TCP,443,4380
7961,7961,2023-07-09 12:40:42,192.168.120.81,10.0.155.148,HTTPS,21,1373
7962,7962,2023-04-18 08:10:23,192.168.16.161,10.0.147.213,HTTPS,21,2479
7963,7963,2023-10-09 07:11:06,192.168.135.136,10.0.119.56,TCP,21,1272
7964,7964,2023-04-13 15:50:42,192.168.44.166,10.0.165.103,SSH,443,3764
7965,7965,2023-09-23 00:52:41,192.168.147.121,10.0.202.159,HTTP,443,1063
7966,7966,2023-12-26 13:49:56,192.168.174.11,10.0.21.172,SSH,21,1660
7967,7967,2023-01-05 05:17:36,192.168.196.24,10.0.119.49,TCP,3389,1421
7968,7968,2023-11-26 11:28:39,192.168.32.37,10.0.195.180,HTTPS,3306,1970
7969,7969,2023-03-04 03:13:34,192.168.157.110,10.0.64.111,FTP,22,1105
7970,7970,2023-11-22 15:58:32,192.168.59.183,10.0.143.117,HTTPS,80,1723
7971,7971,2023-12-31 23:58:43,192.168.0.23,10.0.1.137,TCP,3389,4209
7972,7972,2023-03-02 15:09:02,192.168.51.89,10.0.59.117,HTTP,443,2357
7973,7973,2023-09-14 08:11:18,192.168.156.205,10.0.87.34,TCP,3389,2388
7974,7974,2023-10-06 15:01:40,192.168.35.139,10.0.192.236,UDP,22,3533
7975,7975,2023-12-02 02:52:06,192.168.47.255,10.0.229.135,TCP,3389,4362
7976,7976,2023-09-27 06:40:44,192.168.158.106,10.0.32.167,UDP,3389,4774
7977,7977,2023-11-19 12:14:58,192.168.251.5,10.0.44.99,HTTPS,3306,3814
7978,7978,2023-04-01 21:05:25,192.168.251.92,10.0.46.164,FTP,80,3168
7979,7979,2023-05-08 17:17:17,192.168.99.226,10.0.154.117,UDP,3389,1565
7980,7980,2023-04-22 21:03:26,192.168.184.227,10.0.123.149,SSH,3389,2102
7981,7981,2023-07-23 08:34:36,192.168.212.203,10.0.238.23,HTTP,80,1540
7982,7982,2023-03-03 08:32:28,192.168.222.189,10.0.35.172,SSH,21,1181
7983,7983,2023-06-24 10:23:40,192.168.24.252,10.0.63.193,TCP,80,4472
7984,7984,2023-12-05 17:03:20,192.168.115.45,10.0.188.184,HTTPS,3389,4581
7985,7985,2023-07-23 23:03:27,192.168.206.151,10.0.140.139,TCP,80,926
7986,7986,2023-08-06 03:51:42,192.168.11.161,10.0.51.175,HTTP,21,1483
7987,7987,2023-09-06 05:35:03,192.168.116.232,10.0.25.251,HTTPS,22,2406
7988,7988,2023-04-10 02:34:52,192.168.21.231,10.0.126.64,FTP,3389,4411
7989,7989,2023-05-15 14:15:12,192.168.171.88,10.0.200.45,SSH,80,139
7990,7990,2023-05-27 15:59:42,192.168.100.43,10.0.191.9,FTP,3306,4457
7991,7991,2023-01-08 09:42:50,192.168.64.153,10.0.141.202,FTP,3306,113
7992,7992,2023-08-08 11:01:11,192.168.14.31,10.0.148.143,HTTPS,443,3974
7993,7993,2023-02-28 03:34:00,192.168.41.83,10.0.64.92,HTTPS,21,2377
7994,7994,2023-09-09 10:59:21,192.168.245.58,10.0.195.8,TCP,21,1577
7995,7995,2023-02-23 21:24:04,192.168.18.129,10.0.247.135,HTTPS,3389,363
7996,7996,2023-08-10 00:32:00,192.168.51.191,10.0.95.184,TCP,3389,3457
7997,7997,2023-10-20 08:12:38,192.168.196.182,10.0.226.150,HTTPS,3306,4969
7998,7998,2023-04-07 01:02:51,192.168.138.42,10.0.92.251,HTTP,3306,524
7999,7999,2023-11-30 12:09:55,192.168.111.209,10.0.255.160,HTTP,443,470
8000,8000,2023-03-17 22:15:09,192.168.38.71,10.0.91.163,TCP,21,930
8001,8001,2023-01-23 09:30:06,192.168.11.153,10.0.21.23,UDP,22,115
8002,8002,2023-01-15 05:03:41,192.168.156.150,10.0.197.112,UDP,22,730
8003,8003,2023-05-26 03:27:55,192.168.75.171,10.0.20.12,HTTP,80,2541
8004,8004,2023-03-03 04:46:18,192.168.203.230,10.0.2.123,HTTPS,21,507
8005,8005,2023-08-10 00:49:26,192.168.47.162,10.0.103.52,UDP,22,4152
8006,8006,2023-01-08 15:01:07,192.168.225.120,10.0.101.34,UDP,21,4471
8007,8007,2023-05-21 14:21:34,192.168.165.47,10.0.126.92,TCP,22,3004
8008,8008,2023-11-07 16:01:58,192.168.50.30,10.0.19.111,TCP,443,1534
8009,8009,2023-11-07 22:21:00,192.168.3.223,10.0.150.211,HTTP,22,3114
8010,8010,2023-07-19 16:34:29,192.168.174.251,10.0.227.93,UDP,3306,1675
8011,8011,2023-03-04 19:06:31,192.168.0.113,10.0.135.184,UDP,80,1261
8012,8012,2023-10-02 07:42:28,192.168.9.71,10.0.69.164,FTP,80,2378
8013,8013,2023-01-14 09:10:54,192.168.170.15,10.0.35.235,SSH,21,1036
8014,8014,2023-11-24 19:15:21,192.168.251.237,10.0.226.11,TCP,3389,4265
8015,8015,2023-05-08 20:01:12,192.168.88.14,10.0.242.236,TCP,22,592
8016,8016,2023-05-03 05:30:44,192.168.33.243,10.0.72.167,SSH,21,3842
8017,8017,2023-08-27 06:02:50,192.168.41.175,10.0.64.249,HTTPS,3306,1407
8018,8018,2023-03-28 12:22:13,192.168.62.209,10.0.55.189,TCP,443,2903
8019,8019,2023-01-21 03:18:32,192.168.79.78,10.0.93.58,HTTPS,21,504
8020,8020,2023-10-22 16:25:04,192.168.106.16,10.0.63.84,SSH,80,1729
8021,8021,2023-06-06 05:55:32,192.168.83.83,10.0.200.245,HTTP,21,3338
8022,8022,2023-12-01 15:40:58,192.168.60.194,10.0.10.204,UDP,22,1257
8023,8023,2023-01-01 15:11:28,192.168.86.27,10.0.210.131,TCP,21,2204
8024,8024,2023-05-29 15:25:28,192.168.241.253,10.0.224.52,TCP,3306,2242
8025,8025,2023-09-09 03:21:25,192.168.161.100,10.0.37.61,HTTPS,21,2750
8026,8026,2023-01-28 06:32:13,192.168.117.215,10.0.80.210,UDP,3306,4758
8027,8027,2023-01-17 00:54:12,192.168.198.241,10.0.68.229,SSH,3389,3954
8028,8028,2023-08-29 00:56:30,192.168.133.97,10.0.141.144,HTTPS,80,4988
8029,8029,2023-11-30 02:55:42,192.168.24.32,10.0.58.166,SSH,3389,4537
8030,8030,2023-03-08 23:35:04,192.168.192.162,10.0.146.32,SSH,443,902
8031,8031,2023-06-13 00:35:49,192.168.39.233,10.0.234.10,UDP,21,3966
8032,8032,2023-03-10 23:35:03,192.168.55.27,10.0.146.161,FTP,80,877
8033,8033,2023-03-23 19:30:31,192.168.180.23,10.0.100.238,HTTP,443,674
8034,8034,2023-06-02 22:02:17,192.168.40.36,10.0.25.197,SSH,80,671
8035,8035,2023-12-13 18:50:38,192.168.0.104,10.0.205.157,HTTPS,3389,268
8036,8036,2023-05-03 05:37:19,192.168.192.67,10.0.206.244,FTP,3389,561
8037,8037,2023-07-06 05:15:06,192.168.157.186,10.0.153.248,HTTPS,3389,1658
8038,8038,2023-07-27 23:47:59,192.168.67.191,10.0.27.56,HTTPS,3389,1933
8039,8039,2023-04-08 12:54:11,192.168.161.141,10.0.129.53,HTTP,3306,2258
8040,8040,2023-05-20 04:23:12,192.168.125.150,10.0.222.211,HTTPS,21,4855
8041,8041,2023-12-08 16:51:43,192.168.10.1,10.0.11.102,HTTPS,3306,2143
8042,8042,2023-05-10 08:18:57,192.168.109.157,10.0.8.151,TCP,80,554
8043,8043,2023-11-24 13:27:05,192.168.166.129,10.0.222.27,HTTPS,3306,2357
8044,8044,2023-08-15 12:30:52,192.168.242.63,10.0.214.38,TCP,22,735
8045,8045,2023-12-27 09:22:58,192.168.145.6,10.0.205.113,TCP,443,1753
8046,8046,2023-08-08 17:16:02,192.168.6.58,10.0.43.112,TCP,3389,924
8047,8047,2023-10-02 08:57:02,192.168.134.8,10.0.191.149,UDP,3306,2076
8048,8048,2023-07-09 10:27:47,192.168.211.48,10.0.59.160,HTTP,21,1143
8049,8049,2023-01-09 02:40:06,192.168.73.148,10.0.145.178,HTTP,80,998
8050,8050,2023-05-07 21:17:03,192.168.237.162,10.0.65.200,UDP,3306,1002
8051,8051,2023-04-15 22:45:35,192.168.0.36,10.0.231.207,TCP,443,752
8052,8052,2023-02-11 11:24:18,192.168.139.171,10.0.155.188,SSH,443,4412
8053,8053,2023-09-05 12:57:43,192.168.27.78,10.0.189.209,SSH,443,2125
8054,8054,2023-10-23 04:49:41,192.168.57.234,10.0.150.236,SSH,80,4750
8055,8055,2023-11-18 05:43:04,192.168.133.226,10.0.104.123,SSH,3306,2628
8056,8056,2023-05-21 02:53:21,192.168.118.6,10.0.201.186,HTTP,80,4497
8057,8057,2023-05-15 16:08:23,192.168.52.191,10.0.244.15,SSH,21,400
8058,8058,2023-01-08 08:40:14,192.168.72.108,10.0.241.127,SSH,22,1409
8059,8059,2023-07-19 08:30:56,192.168.124.75,10.0.201.11,UDP,3389,342
8060,8060,2023-10-13 16:55:39,192.168.208.79,10.0.41.174,HTTP,80,4494
8061,8061,2023-07-23 16:11:58,192.168.246.38,10.0.233.43,HTTPS,443,3896
8062,8062,2023-10-14 07:57:39,192.168.157.205,10.0.190.113,SSH,3389,569
8063,8063,2023-03-14 01:18:23,192.168.241.197,10.0.122.33,SSH,3389,1564
8064,8064,2023-11-18 19:48:10,192.168.125.92,10.0.90.240,TCP,80,1299
8065,8065,2023-07-22 09:01:57,192.168.232.94,10.0.165.253,HTTPS,22,3096
8066,8066,2023-01-30 11:23:03,192.168.87.249,10.0.94.6,SSH,3306,3119
8067,8067,2023-12-24 06:20:35,192.168.89.247,10.0.56.86,UDP,443,2976
8068,8068,2023-05-24 07:10:30,192.168.1.81,10.0.43.46,UDP,443,4754
8069,8069,2023-07-26 03:12:29,192.168.140.45,10.0.68.53,HTTP,3389,3147
8070,8070,2023-12-24 07:05:52,192.168.85.65,10.0.60.63,HTTP,22,4764
8071,8071,2023-06-30 03:20:09,192.168.106.215,10.0.56.123,HTTP,22,2951
8072,8072,2023-01-31 20:08:07,192.168.101.109,10.0.248.216,TCP,21,4810
8073,8073,2023-05-27 06:29:18,192.168.157.25,10.0.53.238,HTTPS,80,3081
8074,8074,2023-12-27 12:58:13,192.168.30.187,10.0.86.189,HTTP,443,3171
8075,8075,2023-05-02 10:31:14,192.168.49.153,10.0.108.70,SSH,3306,3362
8076,8076,2023-02-08 10:43:56,192.168.121.137,10.0.121.252,SSH,443,3361
8077,8077,2023-05-05 05:06:35,192.168.206.48,10.0.207.162,FTP,21,1314
8078,8078,2023-07-06 10:26:38,192.168.204.130,10.0.176.67,TCP,80,4741
8079,8079,2023-03-03 07:35:49,192.168.138.5,10.0.109.122,HTTP,443,1218
8080,8080,2023-12-24 06:49:57,192.168.222.33,10.0.243.83,FTP,22,1243
8081,8081,2023-11-11 12:30:14,192.168.58.33,10.0.228.183,HTTPS,22,3744
8082,8082,2023-08-05 06:30:32,192.168.89.37,10.0.125.79,FTP,443,3445
8083,8083,2023-10-27 10:15:11,192.168.117.10,10.0.255.54,HTTPS,21,926
8084,8084,2023-06-23 05:49:49,192.168.157.113,10.0.106.57,UDP,443,3829
8085,8085,2023-03-24 11:09:18,192.168.80.239,10.0.104.191,HTTPS,21,3000
8086,8086,2023-05-14 19:05:02,192.168.206.174,10.0.232.83,FTP,443,909
8087,8087,2023-04-09 19:14:35,192.168.189.105,10.0.217.13,TCP,3389,2622
8088,8088,2023-05-31 08:14:39,192.168.66.32,10.0.208.136,SSH,22,2724
8089,8089,2023-10-02 03:18:18,192.168.224.119,10.0.248.71,SSH,3389,4845
8090,8090,2023-05-17 05:36:05,192.168.104.9,10.0.222.114,HTTP,22,2532
8091,8091,2023-04-07 23:19:55,192.168.133.174,10.0.46.254,FTP,443,1089
8092,8092,2023-09-23 00:11:26,192.168.155.60,10.0.160.173,TCP,3306,3583
8093,8093,2023-12-12 10:22:42,192.168.67.78,10.0.253.23,HTTPS,3389,2778
8094,8094,2023-07-07 15:10:21,192.168.77.115,10.0.60.60,UDP,443,4776
8095,8095,2023-07-30 20:27:48,192.168.172.251,10.0.107.201,SSH,80,927
8096,8096,2023-12-09 06:00:23,192.168.5.30,10.0.107.79,SSH,21,2935
8097,8097,2023-12-24 11:00:33,192.168.1.82,10.0.98.179,TCP,80,4169
8098,8098,2023-01-29 15:18:12,192.168.159.199,10.0.93.179,FTP,3306,3801
8099,8099,2023-12-22 15:29:11,192.168.109.102,10.0.14.19,HTTP,3389,1429
8100,8100,2023-10-26 00:18:19,192.168.68.153,10.0.191.61,SSH,80,1809
8101,8101,2023-06-10 03:19:01,192.168.136.67,10.0.225.209,FTP,3389,2296
8102,8102,2023-06-21 06:07:06,192.168.126.44,10.0.35.113,TCP,3389,1108
8103,8103,2023-05-23 17:25:57,192.168.40.122,10.0.43.19,TCP,21,4644
8104,8104,2023-12-30 17:51:25,192.168.3.120,10.0.119.121,SSH,80,2670
8105,8105,2023-04-09 14:27:45,192.168.122.243,10.0.177.39,FTP,3389,4704
8106,8106,2023-03-27 12:01:23,192.168.66.199,10.0.105.79,HTTPS,22,1484
8107,8107,2023-07-28 22:59:44,192.168.143.217,10.0.127.249,UDP,3306,3580
8108,8108,2023-04-04 22:54:29,192.168.74.113,10.0.159.80,FTP,22,4037
8109,8109,2023-09-22 15:29:25,192.168.68.1,10.0.33.248,SSH,80,1335
8110,8110,2023-09-12 12:57:55,192.168.42.221,10.0.119.154,TCP,80,2531
8111,8111,2023-03-06 05:55:45,192.168.103.214,10.0.130.68,FTP,22,1642
8112,8112,2023-07-02 06:01:28,192.168.93.124,10.0.222.77,UDP,443,4915
8113,8113,2023-10-16 10:34:11,192.168.125.119,10.0.159.21,TCP,3306,841
8114,8114,2023-01-17 00:03:18,192.168.155.161,10.0.136.50,TCP,3306,3394
8115,8115,2023-08-20 21:11:42,192.168.14.109,10.0.155.174,HTTPS,3306,4831
8116,8116,2023-06-20 18:44:10,192.168.9.203,10.0.122.72,FTP,80,2603
8117,8117,2023-03-22 11:03:02,192.168.87.203,10.0.58.162,TCP,80,3508
8118,8118,2023-02-18 14:47:00,192.168.54.16,10.0.108.91,TCP,80,2203
8119,8119,2023-04-13 07:35:26,192.168.135.19,10.0.238.237,SSH,21,2578
8120,8120,2023-09-19 15:13:01,192.168.112.68,10.0.181.30,SSH,443,4118
8121,8121,2023-04-02 04:44:51,192.168.239.203,10.0.51.33,HTTP,3306,1654
8122,8122,2023-06-05 14:35:10,192.168.250.90,10.0.33.19,HTTP,21,1442
8123,8123,2023-01-06 06:08:33,192.168.189.200,10.0.219.47,TCP,3306,221
8124,8124,2023-06-02 20:41:33,192.168.250.24,10.0.48.214,HTTPS,22,881
8125,8125,2023-04-05 02:23:25,192.168.247.244,10.0.199.166,FTP,443,4057
8126,8126,2023-11-17 15:37:29,192.168.69.9,10.0.224.94,TCP,21,2393
8127,8127,2023-04-28 04:40:44,192.168.216.249,10.0.172.232,HTTPS,21,1939
8128,8128,2023-02-18 20:15:46,192.168.54.75,10.0.235.52,HTTP,443,4321
8129,8129,2023-09-20 03:32:01,192.168.139.96,10.0.13.245,FTP,3306,3336
8130,8130,2023-03-28 01:24:15,192.168.113.187,10.0.66.178,HTTPS,3389,3982
8131,8131,2023-04-20 21:17:53,192.168.237.47,10.0.93.72,HTTP,21,965
8132,8132,2023-03-27 04:13:55,192.168.46.80,10.0.255.64,TCP,3389,2425
8133,8133,2023-03-31 05:41:53,192.168.61.12,10.0.225.75,TCP,443,3954
8134,8134,2023-01-22 16:28:57,192.168.37.143,10.0.181.73,HTTP,21,4514
8135,8135,2023-06-01 04:53:49,192.168.73.102,10.0.13.43,HTTPS,22,568
8136,8136,2023-02-13 21:45:51,192.168.235.145,10.0.58.190,HTTPS,80,652
8137,8137,2023-07-15 14:44:40,192.168.164.220,10.0.148.188,HTTPS,80,4076
8138,8138,2023-08-29 12:04:08,192.168.133.77,10.0.164.232,HTTPS,21,4664
8139,8139,2023-10-16 02:06:51,192.168.7.101,10.0.229.156,FTP,443,953
8140,8140,2023-04-05 04:20:43,192.168.9.202,10.0.252.207,SSH,22,105
8141,8141,2023-08-10 02:52:42,192.168.12.206,10.0.200.80,TCP,22,4028
8142,8142,2023-02-22 11:05:02,192.168.103.39,10.0.2.90,SSH,443,3105
8143,8143,2023-04-16 19:41:42,192.168.182.186,10.0.39.34,UDP,21,3695
8144,8144,2023-10-20 16:43:17,192.168.127.118,10.0.162.157,HTTPS,443,2550
8145,8145,2023-03-22 12:46:39,192.168.12.5,10.0.91.196,HTTPS,80,4230
8146,8146,2023-02-23 17:46:58,192.168.200.70,10.0.54.6,TCP,3389,2530
8147,8147,2023-02-28 11:43:13,192.168.2.218,10.0.234.95,FTP,3389,4582
8148,8148,2023-12-06 12:27:57,192.168.70.105,10.0.179.214,SSH,443,571
8149,8149,2023-11-18 14:55:41,192.168.52.230,10.0.27.223,UDP,3389,1995
8150,8150,2023-05-26 08:30:05,192.168.166.203,10.0.36.85,HTTPS,3389,1819
8151,8151,2023-11-11 16:31:36,192.168.200.17,10.0.84.33,UDP,80,1049
8152,8152,2023-06-27 00:39:57,192.168.252.57,10.0.154.238,UDP,443,1958
8153,8153,2023-07-17 04:56:37,192.168.112.27,10.0.145.86,FTP,22,3088
8154,8154,2023-03-10 16:26:30,192.168.143.75,10.0.78.48,HTTPS,21,464
8155,8155,2023-09-02 02:21:08,192.168.173.171,10.0.20.175,UDP,3389,4958
8156,8156,2023-01-21 00:58:09,192.168.70.7,10.0.250.238,HTTP,443,3567
8157,8157,2023-03-13 00:17:59,192.168.34.107,10.0.170.60,UDP,21,2450
8158,8158,2023-12-14 00:04:53,192.168.191.82,10.0.254.85,FTP,80,945
8159,8159,2023-01-13 06:09:43,192.168.221.64,10.0.104.160,HTTP,3389,3274
8160,8160,2023-01-25 18:36:52,192.168.201.28,10.0.49.206,TCP,21,1872
8161,8161,2023-05-23 05:15:01,192.168.165.127,10.0.166.188,SSH,443,1840
8162,8162,2023-04-02 10:23:27,192.168.245.144,10.0.71.122,TCP,22,4968
8163,8163,2023-09-25 06:10:34,192.168.188.160,10.0.234.65,FTP,22,3732
8164,8164,2023-05-24 06:20:38,192.168.21.185,10.0.63.199,HTTPS,80,3663
8165,8165,2023-09-13 00:00:55,192.168.1.9,10.0.123.241,SSH,80,4091
